Calculating the offsets...
timestamp_before, timestamp_after, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487802310.786096, 1487802310.786096, -1.081177, -0.179749, -0.282715, +0.013693, +0.592074, +0.749753 
1487802310.790145, 1487802310.790145, -1.081177, -0.179749, -0.282715, +0.013693, +0.592074, +1.213315 
1487802310.794085, 1487802310.794085, -1.082520, -0.177002, -0.287720, -0.053598, +0.808902, +1.213315 
1487802310.798032, 1487802310.798032, -1.082520, -0.177002, -0.287720, -0.053598, +0.808902, +1.213315 
1487802310.801970, 1487802310.801970, -1.082520, -0.177002, -0.287720, +0.170706, +0.861239, +1.482480 
1487802310.805910, 1487802310.805910, -1.082520, -0.177002, -0.287720, +0.170706, +0.861239, +1.482480 
1487802310.809864, 1487802310.809864, -1.082520, -0.177002, -0.287720, +0.170706, +0.861239, +1.482480 
1487802310.813804, 1487802310.813804, -1.093933, -0.173706, -0.294006, -0.113412, +0.741610, +1.766599 
1487802310.817755, 1487802310.817755, -1.093933, -0.173706, -0.294006, -0.113412, +0.741610, +1.766599 
1487802310.821490, 1487802310.821490, -1.093933, -0.173706, -0.294006, -0.113412, +0.741610, +1.766599 
1487802310.825233, 1487802310.825233, -1.093933, -0.173706, -0.294006, +0.312766, +0.487399, +1.953519 
1487802310.829040, 1487802310.829040, -1.093933, -0.173706, -0.294006, +0.312766, +0.487399, +1.953519 
1487802310.832977, 1487802310.832977, -1.086121, -0.172485, -0.289185, +0.312766, +0.487399, +1.953519 
1487802310.836916, 1487802310.836916, -1.086121, -0.172485, -0.289185, +0.679129, +0.778994, +2.020810 
1487802310.840870, 1487802310.840870, -1.086121, -0.172485, -0.289185, +0.679129, +0.778994, +2.020810 
1487802310.844810, 1487802310.844810, -1.086121, -0.172485, -0.289185, +0.679129, +0.778994, +2.132962 
1487802310.848789, 1487802310.848789, -1.086121, -0.172485, -0.289185, +0.387534, +0.681796, +2.132962 
